PayrollURN,TrainingDate,Course,CourseeCode
2666,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2666,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2666,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2666,2015-04-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2666,2015-04-08 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2666,2015-10-29 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2666,2015-10-29 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2666,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2669,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2669,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2669,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2669,2015-11-09 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2669,2015-11-09 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2669,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2672,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2672,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2672,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2672,2015-04-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2672,2015-04-08 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2672,2015-10-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2672,2015-10-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2672,2015-11-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2672,2015-11-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2672,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2673,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2673,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2673,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2673,2015-11-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2673,2015-11-05 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2673,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2676,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2676,2014-10-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2676,2014-10-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2676,2015-01-26 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
2676,2015-04-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2676,2015-04-08 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2676,2015-11-11 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2676,2015-11-11 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2676,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2679,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2679,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2679,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2679,2015-02-05 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2679,2015-04-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2679,2015-04-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2679,2015-10-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2679,2015-10-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2679,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
268,2013-08-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
268,2013-08-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
268,2014-02-07 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
268,2014-02-07 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
268,2014-08-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
268,2015-01-05 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
268,2015-02-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
268,2015-02-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
268,2015-04-10 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
268,2015-04-13 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
268,2015-04-14 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
268,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
268,2015-08-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
268,2015-08-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
268,2015-11-05 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
268,2015-11-12 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
268,2015-11-12 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
268,2015-11-12 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
268,2015-11-12 00:00:00.000,SYS - Food Safety Awareness HACCP  [Shield Yoursel,SYS5
2680,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2680,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2680,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2680,2015-01-01 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
2680,2015-02-05 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2680,2015-04-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2680,2015-04-08 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2680,2015-04-30 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
2680,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2681,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2681,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2681,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2681,2015-04-07 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2681,2015-04-07 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2681,2015-11-03 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2681,2015-11-03 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2681,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2684,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2684,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2684,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2684,2015-02-05 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2684,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2686,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2686,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2686,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2686,2015-04-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2686,2015-04-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2686,2015-10-29 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2686,2015-10-29 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2686,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2687,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2687,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2687,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2687,2015-04-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2687,2015-04-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2687,2015-04-30 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
2687,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2689,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2689,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2689,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2689,2015-04-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2689,2015-04-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2689,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2691,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2691,2014-12-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2691,2014-12-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2691,2015-03-27 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
2691,2015-07-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2691,2015-07-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2691,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2697,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2697,2014-07-20 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
2697,2015-04-15 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2697,2015-04-15 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2697,2015-11-09 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2697,2015-11-09 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2697,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2699,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2699,2014-08-13 00:00:00.000,SYS - Legionella Awareness  [Shield Yourself Train,LA1
2699,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2699,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2699,2015-01-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2699,2015-01-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2699,2015-04-07 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2699,2015-04-07 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2699,2015-04-30 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
2699,2015-08-27 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
2699,2015-11-03 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2699,2015-11-03 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2699,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2700,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2700,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2700,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2700,2015-04-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2700,2015-04-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2700,2015-11-09 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2700,2015-11-09 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2700,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2701,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2701,2014-12-30 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2701,2014-12-30 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2701,2015-01-26 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
2701,2015-04-15 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2701,2015-04-15 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2704,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2704,2014-08-13 00:00:00.000,SYS - Legionella Awareness  [Shield Yourself Train,LA1
2704,2015-01-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2704,2015-01-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2704,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2707,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2707,2014-08-18 00:00:00.000,SYS - Legionella Awareness  [Shield Yourself Train,LA1
2707,2015-01-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2707,2015-01-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2707,2015-04-08 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2707,2015-04-08 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2707,2015-08-31 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
2707,2015-11-09 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2707,2015-11-09 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2707,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2709,2014-04-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2709,2014-10-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2709,2014-10-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2709,2015-04-07 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2709,2015-04-07 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2709,2015-10-29 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2709,2015-10-29 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2709,2015-11-19 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
271,2012-09-03 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
271,2013-08-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
271,2013-08-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
271,2014-02-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
271,2014-09-06 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
271,2015-01-05 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
271,2015-02-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
271,2015-02-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
271,2015-04-10 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
271,2015-04-14 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
271,2015-08-17 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
271,2015-08-28 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
271,2015-08-28 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
271,2015-11-18 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
2719,2014-03-14 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2719,2014-08-06 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
2719,2014-08-06 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2719,2014-12-23 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
2719,2015-05-07 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2719,2015-05-07 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
2719,2015-06-01 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2719,2015-06-16 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2719,2015-08-26 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
2719,2015-08-31 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2719,2015-09-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2720,2011-06-06 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2720,2012-04-24 00:00:00.000,SYS - First Aid at Work (FAW)  [Shield Yourself Tr,FAW
2720,2014-02-03 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2720,2014-05-09 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2720,2014-11-30 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2720,2014-11-30 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2720,2014-11-30 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
2720,2015-04-15 00:00:00.000,SYS - First Aid at Work (FAW)  [Shield Yourself Tr,FAW
2720,2015-06-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2720,2015-11-19 00:00:00.000,SYS - Manager Policy Training  [Shield Yourself Tr,H&S2
2720,2015-11-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2720,2015-11-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2723,2015-03-16 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2723,2015-07-23 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
2723,2015-09-16 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
2723,2015-09-16 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
2723,2015-09-16 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2723,2015-09-16 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
2723,2015-09-16 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
2723,2015-09-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2724,2013-12-09 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
2724,2014-02-18 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
2724,2015-02-23 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
2724,2015-02-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2724,2015-02-23 00:00:00.000,SYS - Food Safety Awareness HACCP  [Shield Yoursel,SYS5
2724,2015-02-27 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
2724,2015-11-27 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
2724,2015-11-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2724,2015-11-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2724,2015-11-27 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
2726,2015-11-09 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
2726,2015-11-09 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2726,2015-11-09 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2726,2015-11-09 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
2728,2015-09-16 00:00:00.000,SYS - Fire Awareness Training [Night Team - 3 Mont,FT3
2728,2015-09-16 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2728,2015-09-16 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
2728,2015-09-16 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
2728,2015-09-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
2729,2013-12-09 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
2729,2014-02-18 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
2729,2014-05-01 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
273,2012-05-25 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
